#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
4.22424671E+00 1.19469939871233582E-01 2.07765831504925190E-03 5.34933025597974718E-02 1.99620535520806183E-04 1.90267688371438190E-03
4.24082189E+00 1.19401309135429262E-01 2.09716492028075730E-03 5.32421135011176758E-02 2.00678997127100458E-04 1.93870589820049877E-03
4.25728654E+00 1.19332140814352117E-01 2.11668567013555825E-03 5.29699124744309677E-02 2.01741933369502257E-04 1.97493879232261971E-03
4.27364763E+00 1.19262415320306778E-01 2.13622014488656486E-03 5.26775854576763264E-02 2.02806571488296338E-04 2.01128037755041438E-03
4.28991301E+00 1.19192109218354853E-01 2.15576968288143031E-03 5.23658675728899611E-02 2.03874030460037806E-04 2.04767080972911592E-03
4.30609030E+00 1.19121200014394302E-01 2.17533595020085206E-03 5.20354750897244547E-02 2.04944051239840938E-04 2.08420439447174009E-03
4.32212180E+00 1.19049956960367243E-01 2.19484051758093860E-03 5.16885246303519230E-02 2.06016140271265117E-04 2.12099637864581825E-03
4.33801389E+00 1.18978358690227340E-01 2.21427855598208250E-03 5.13256479589356759E-02 2.07091370189833472E-04 2.15789136351227529E-03
4.35377388E+00 1.18906394866216736E-01 2.23364912863428756E-03 5.09487606333954846E-02 2.08161142667788392E-04 2.19446270843483672E-03
4.36940996E+00 1.18834050759395654E-01 2.25295369844921581E-03 5.05584214687426897E-02 2.09224105733870459E-04 2.23048815975944751E-03
4.38493126E+00 1.18761308705722449E-01 2.27219618394006650E-03 5.01555659418932848E-02 2.10281715767914734E-04 2.26585472241263523E-03
4.40034788E+00 1.18688146547184140E-01 2.29138249244530872E-03 4.97411240607351438E-02 2.11332836247252382E-04 2.30049987962863958E-03
4.41567087E+00 1.18614536415791436E-01 2.31052014335202810E-03 4.93160284184247580E-02 2.12382562100826090E-04 2.33452234216725970E-03
4.43091224E+00 1.18540442321177664E-01 2.32961754688289268E-03 4.88812147946307007E-02 2.13438526188908077E-04 2.36814414374859287E-03
4.44608494E+00 1.18465817751198105E-01 2.34868326838549857E-03 4.84376205990774134E-02 2.14500086513981725E-04 2.40145900984903857E-03
4.46120280E+00 1.18390606478752949E-01 2.36772605907421439E-03 4.79861596116814976E-02 2.15562308182600811E-04 2.43435747498773301E-03
4.47628053E+00 1.18314746085005792E-01 2.38675608576388283E-03 4.75277072560124636E-02 2.16622360306543092E-04 2.46677887237093871E-03
4.49127431E+00 1.18238473991614967E-01 2.40571031920610353E-03 4.70649427279113478E-02 2.17679201320638627E-04 2.49870570432392421E-03
4.50618670E+00 1.18161796852223361E-01 2.42458424459721794E-03 4.65993109550863899E-02 2.18737287901814710E-04 2.53029373182671585E-03
4.52102453E+00 1.18084696390498275E-01 2.44337858224923663E-03 4.61321310961876271E-02 2.19797859282548744E-04 2.56167058672573901E-03
4.53579398E+00 1.18007155280175524E-01 2.46209311382792695E-03 4.56648055264307004E-02 2.20859174592928284E-04 2.59279714356107577E-03
4.55049384E+00 1.17929194897555337E-01 2.48071836311880090E-03 4.51989451356220179E-02 2.21922536279911558E-04 2.62367221726341393E-03
4.56509199E+00 1.17851004730251813E-01 2.49920595472872924E-03 4.47371773666332059E-02 2.22984656397590109E-04 2.65422856516692434E-03
4.57959808E+00 1.17772553135481073E-01 2.51756034163333519E-03 4.42808382487786187E-02 2.24045457460823536E-04 2.68452349856124249E-03
4.59402082E+00 1.17693810481845004E-01 2.53578450709574226E-03 4.38312762359145403E-02 2.25105357283129345E-04 2.71453586083516066E-03
